ccode,country,cnum,year,cct_cov_n_households,household_size,cct_cov_n_people,cct_xpnd_pctGDP,cct_loc_cur_max_ph,cct_USD_max_ph,month_inc_wageearn_lc,source,cct_vis_med_income_wageearner,program_rank,poverty_rate,pop,poverty_n,pen_rate_waged_all,pen_rate_non_waged_all,pen_rate_occup_all,pen_gap_waged_non_waged_all,pen_gap_waged_occup_1,pen_gap_waged_occup_2,pen_gap_waged_occup_3,pen_gap_waged_occup_4,pen_gap_waged_occup_5,pen_gap_waged_occup_all,pen_diff_q1q5_waged,pen_diff_q1q5_occup,occup_no_pension,elderly_covered_any_pension,elderly_covered_cont,elderly_covered_ncp,elderly_no_pension,elderly_not_covered_cont,only_ncp,priv_pens_pct_gdp,pencont_adm,priv_health_exp_pc_USD,priv_health_exp_pc_ppp,priv_health_exp_pct,oop_health_exp_pc_USD,oop_health_exp_pc_ppp,oop_health_exp_pct,cat_hexp_risk,govt_hexp_pctGDP_WB,UHC_index,one_minus_UHC,cat_hexp_sec,primschoolenrol,upsecschoolenrol,pct_priv_primschool,pct_priv_secschool,ec_enr_rate,ecdev_enr_rate,preprim_enr_rate,pct_priv_ec,pct_priv_preprim,pct_priv_ecdev,total_social_xpnd_pctGDP,envir_xpnd_pctGDP,housing_xpnd_pctGDP,health_pub_xpnd_pctGDP,recreation_xpnd_pctGDP,educ_xpnd_pctGDP,soc_prot_xpnd_pctGDP,gov_hexp_ppp_WB,educ_exp_pctGDP_WB,usd_2010_cpi_index,gov_hexp_ppp_WB_cnstnt,mat_leave_weeks,mat_rep_rate,mat_funding,pat_leave_days,leave_gender_bias,cct_program,pen_repl_rate_median_income,ncp_vis_cont
PAN,Panama,241,2015,63339,4.5,285025.5,8.01009080380907e-4,50,50,840.97058,SEDLAC 2020,0.05945511197312039,1,0.182,3968487,722264.634,0.77,0.20465045592705164,0.584,0.5653495440729484,0.18,0.14500000000000007,0.15100000000000002,0.14,0.10999999999999999,0.18600000000000005,0.5739999999999998,0.6439999999999999,0.41600000000000004,0.767,0.35600000000000004,0.41100000000000003,0.23299999999999998,0.6439999999999999,0.41100000000000003,2.3,0.6829999999999999,340.81080976,633.07939586,36.72147369,281.04218761,522.05509112,30.2815609,18.9,4.30167627,0.76,0.24,81.1,0.8978958,0.6681781,11.9904899597168,16.4276294708252,0.255792130609124,0.0152207979037686,0.503531683744555,20.69329,20.77529,18.05907,8.389776,0.523438,1.417379,2.068529,0.23747,3.145944,0.997016,1514.13842773,NA,108.695721960693,1393.0064591479959,14,1,ss,0,no paternal,RO_,78.4,25
PAN,Panama,241,2016,63510,4.6,292146,6.89284128820163e-4,50,50,894.12201,SEDLAC 2020,0.05592077976024771,1,0.16699999999999998,4037078,674192.026,0.7809999999999999,0.22706413994169108,0.591,0.5539358600583089,0.18100000000000002,0.16899999999999998,0.15999999999999992,0.1359999999999999,0.11099999999999999,0.18999999999999995,0.5680000000000001,0.638,0.40900000000000003,0.752,0.35700000000000004,0.395,0.248,0.643,0.395,2.5,0.684,360.49604543,699.39334175,34.32499313,295.57175575,573.4346343,28.14316177,16.6,4.80235195,NA,NA,83.4,NA,NA,10.9220695495605,16.1356201171875,0.211396563215143,0.0151283746061489,0.613924258875399,12.68136,12.50013,16.26723,8.325384,0.42443,1.487299,1.662719,0.238563,3.205211,1.307162,1696.9005127,NA,110.06700893427,1541.6976704739543,14,1,ss,0,no paternal,RO_,78.4,25
PAN,Panama,241,2017,54188,4.5,243846,5.68054514267832e-4,50,50,942.88046,SEDLAC 2020,0.053028991607271196,1,0.156,4106769,640655.964,0.79,0.21253521126760538,0.585,0.5774647887323947,0.16499999999999998,0.18799999999999994,0.17599999999999993,0.15500000000000003,0.1060000000000001,0.20500000000000007,0.597,0.6559999999999999,0.41500000000000004,0.787,0.401,0.387,0.21299999999999997,0.599,0.387,1.2,0.6940000000000001,375.769343,755.36009805,35.91284943,305.33350476,613.77211949,29.18118858,18.3,4.42308235,0.79,0.20999999999999996,81.7,0.8678174,0.5639459,13.0649995803833,NA,0.214743816994644,0.0143168947049604,0.622350410637466,16.36151,15.9791,24.53548,8.675611,0.393402,1.742606,1.718878,0.1629,3.322693,1.335132,1688.36572266,NA,112.411557302308,1501.9503004655332,14,1,ss,3,no paternal,RO_,78.4,25
PAN,Panama,241,2018,47003.5,4.5,211515.75,4.13030557020126e-4,50,50,953.99849,SEDLAC 2020,0.05241098442409484,1,0.146,4176868.9999999995,609822.8739999998,0.74,0.07513513513513512,0.494,0.6648648648648648,0.213,0.25000000000000006,0.21000000000000008,0.18600000000000005,0.14600000000000002,0.246,0.5640000000000001,0.631,0.506,NA,NA,NA,NA,NA,NA,1.1,NA,400.87775889,817.70546804,35.42386246,324.83807259,662.60066141,28.70455933,16.7,4.69463491,NA,NA,83.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856.69128418,NA,115.157303224791,1612.3087569666989,14,1,ss,3,no paternal,RO_,78.4,25
PER,Peru,244,2005,22550,5,112750,NA,100,30.341263359637523,922.7112024775556,SEDLAC 2021,0.10837627172130539,1,0.46799999999999997,27866145,13041355.86,0.258,0.00927768313458261,0.11199999999999999,0.2487223168654174,0.005,0.041999999999999996,0.09700000000000002,0.13399999999999998,0.16700000000000004,0.14600000000000002,0.42100000000000004,0.259,0.888,0.264,0.264,0,0.736,0.736,0,12.3,0.136,53.32977965,129.13197275,42.90675735,42.28547948,102.38946082,34.02100754,29.6,2.56580162,0.58,0.42000000000000004,70.4,0.9940591000000001,0.7035601,16.3995990753174,24.2330207824707,NA,NA,0.640145819014694,NA,20.51889,NA,NA,NA,NA,1.863732178,NA,2.83903002738953,NA,300.03817749,2.83903002738953,89.5605323721102,335.01160560701857,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2006,163742,4.9,802335.8,5.969991956928463e-4,100,30.543374239202215,921.8784215769014,SEDLAC 2021,0.1084741736648385,1,0.413,28102056,11606149.127999999,0.287,0.010591549295774638,0.13,0.2764084507042253,0.011,0.042,0.10300000000000001,0.143,0.17100000000000004,0.15699999999999997,0.468,0.308,0.87,0.264,0.264,0,0.736,0.736,0,14.2,0.14300000000000002,65.7899592,151.44282633,47.94490051,55.34032768,127.38867352,40.32965851,35.3,2.21611428,NA,NA,64.7,0.9940469000000001,0.7015569,17.5564002990723,22.2995491027832,NA,NA,0.650915402950016,NA,22.17175,NA,NA,NA,NA,1.821738892,NA,2.65281009674072,NA,329.70159912,2.65281009674072,92.4497050827274,356.6280701760713,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2007,353067,4.8,1694721.5999999999,0.0015557708270745342,100,31.9688538724849,1008.0895627627457,SEDLAC 2021,0.09919753531218242,1,0.358,28333052,10143232.616,0.319,0.013945848375451231,0.15,0.3050541516245488,0.010000000000000002,0.05,0.11300000000000002,0.15500000000000003,0.195,0.169,0.529,0.34400000000000003,0.85,0.256,0.256,0,0.744,0.744,0,20.5,0.166,80.35731854,178.8095641,50.33096695,67.9217013,151.13806711,42.54204941,34.2,2.15426135,NA,NA,65.8,0.9943259999999999,0.7465092,18.959810256958,22.7432804107666,NA,NA,0.69328630128152,NA,23.64193,NA,NA,NA,NA,1.98641764,NA,2.62940001487732,NA,358.51260376,2.62940001487732,95.0869923788515,377.0364324192649,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2008,420491,4.7,1976307.7000000002,0.0015157421619863302,100,34.1949511154678,1111.833545539834,SEDLAC 2021,0.08994152083390011,1,0.318,28562317,9082816.806,0.319,0.016632058287795994,0.153,0.302367941712204,0.013000000000000001,0.05399999999999999,0.12300000000000001,0.15399999999999997,0.18900000000000006,0.166,0.507,0.33099999999999996,0.847,0.249,0.249,0,0.751,0.751,0,17.5,0.172,98.49676752,206.61109369,51.17293549,83.43920841,175.02570428,43.34994125,29,2.17107534,NA,NA,71,0.9943318999999999,0.7674082,20.0800590515137,22.9415607452393,NA,NA,0.733755134776197,NA,23.96174,NA,NA,NA,NA,2.520607488,NA,2.8677499294281,NA,403.28955078,2.8677499294281,98.7374773853446,408.44627740090453,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2009,409610,4.6,1884205.9999999998,0.0015709646549296745,100,33.20595161339421,1182.2932213801014,SEDLAC 2021,0.08458138657284113,1,0.28800000000000003,28792655,8292284.640000001,0.349,0.01810420475319931,0.168,0.3308957952468007,0.019000000000000003,0.078,0.13,0.16500000000000004,0.20000000000000007,0.18099999999999997,0.541,0.36,0.832,0.248,0.248,0,0.752,0.752,0,15.3,0.192,100.28681004,213.86933228,47.7646904,84.56415029,180.33955163,40.27629089,26.4,2.50614214,NA,NA,73.6,0.9885364,0.7904067,21.0921497344971,24.067569732666,NA,NA,0.776691803587467,NA,24.7223,NA,NA,NA,NA,1.776612136,NA,3.13994002342224,NA,451.80105591,3.13994002342224,98.3864199710624,459.2107895001003,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2010,471511,4.6,2168950.5999999996,0.001470459693956855,100,35.39666386443078,1235.540870466756,SEDLAC 2021,0.08093621375893664,1,0.24600000000000002,29027674,7140807.8040000005,0.337,0.017656934306569325,0.162,0.3193430656934307,0.018,0.078,0.127,0.167,0.19899999999999995,0.17500000000000002,0.5149999999999999,0.33399999999999996,0.838,0.249,0.249,0,0.751,0.751,0,17.7,0.207,113.56249159,217.42301399,46.94048309,95.59450292,183.02209343,39.51350403,22.8,2.44732571,0.69,0.31000000000000005,77.2,0.9948972,0.8022399,22.0650405883789,24.0992202758789,NA,NA,0.788646592023364,NA,25.03535,NA,NA,NA,NA,1.620039994,NA,2.86730003356934,NA,470.29992676,2.86730003356934,100,470.29992676,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2011,474064,4.5,2133288,0.0013452604617546955,100,36.30950219672488,1289.4682866974133,SEDLAC 2021,0.07755134502463805,1,0.231,29264318,6760057.458000001,0.36,0.018135283363802632,0.17300000000000001,0.34186471663619733,0.031,0.089,0.137,0.17800000000000002,0.2029999999999999,0.18699999999999997,0.5099999999999999,0.338,0.827,0.263,0.249,0.013999999999999999,0.737,0.751,0.013999999999999999,18.6,0.22,127.1986712,227.0507811,48.02033615,106.84039294,190.71106987,40.33462906,19.6,2.31069398,NA,NA,80.4,0.9937732,0.8335815,23.526050567627,25.7331008911133,NA,NA,0.766178488611638,NA,26.92203,NA,NA,NA,NA,1.644888482,NA,2.6635000705719,NA,488.8170166,2.6635000705719,103.156841568622,473.8580681290335,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2012,619723,4.3,2664808.9,0.001426635985098038,200,75.82689941613076,1451.5872749836137,SEDLAC 2021,0.13778021028894574,1,0.209,29506788,6166918.692,0.385,0.01983146067415728,0.19,0.3651685393258427,0.026000000000000002,0.097,0.14500000000000002,0.188,0.21699999999999997,0.195,0.5509999999999999,0.36,0.81,0.37799999999999995,0.25,0.128,0.6220000000000001,0.75,0.128,17.6,0.247,145.20500559,239.47302186,46.86339951,120.42267756,198.60184832,38.86515808,19.2,2.48822284,NA,NA,80.8,NA,NA,NA,NA,NA,NA,0.764592297056815,NA,28.00302,NA,NA,NA,NA,1.795644518,NA,2.92276000976563,NA,542.88824463,2.92276000976563,105.291504532867,515.6049835535745,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2013,648734,4.3,2789556.1999999997,0.0016380340867068054,200,74.02201121338278,1469.708721173855,SEDLAC 2021,0.13608138614041848,1,0.205,29773987,6103667.335,0.387,0.020079847908745223,0.19399999999999998,0.3669201520912548,0.034,0.09599999999999999,0.151,0.16899999999999998,0.20899999999999996,0.19300000000000003,0.5489999999999999,0.374,0.806,0.401,0.248,0.153,0.599,0.752,0.153,17.5,0.26,141.14398508,235.96492309,43.67544937,113.39613198,189.5759819,35.08918381,15.4,2.65844107,NA,NA,84.6,NA,NA,26.1259803771973,30.013599395752,0.4477978684322,0.0348884020549793,0.834641461726552,29.54534,30.66538,0.94487,NA,NA,NA,2.055610991,NA,3.29729008674622,NA,574.89324951,3.29729008674622,106.833848874866,538.1190096252825,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2014,755556,4.3,3248890.8,0.0019103624300484637,200,70.44624538345236,1540.0248817484185,SEDLAC 2021,0.12986803159500665,1,0.195,30090359,5867620.005,0.39899999999999997,0.020212121212121188,0.19899999999999998,0.3787878787878788,0.034,0.09900000000000002,0.147,0.17800000000000005,0.21299999999999997,0.19999999999999998,0.581,0.402,0.801,0.467,0.25,0.217,0.5329999999999999,0.75,0.217,19.2,0.259,134.45545979,231.93051747,40.17345428,105.63181936,182.21084189,31.56134415,12.9,2.96458149,NA,NA,87.1,NA,NA,27.1693000793457,30.0500602722168,0.46911853319668,0.0347948140887694,0.869034447252382,29.75674,30.81355,1.09112,NA,NA,NA,2.322724217,NA,3.69599008560181,NA,632.08868408,3.69599008560181,108.566932118964,582.2110579558225,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2015,769158,4.2,3230463.6,0.0018145074733229803,200,64.60197649404694,1640.3178831138896,SEDLAC 2021,0.12192758614588226,1,0.19,30470734,5789439.46,0.387,0.021099616858237594,0.196,0.36590038314176243,0.03899999999999999,0.09499999999999997,0.145,0.17000000000000004,0.20599999999999996,0.191,0.5459999999999999,0.379,0.804,0.486,0.252,0.23399999999999999,0.514,0.748,0.23399999999999999,20.8,0.266,121.60139812,225.91186131,38.88486099,93.60294731,173.89615891,29.93170547,11.6,3.03156757,0.77,0.22999999999999998,88.4,NA,NA,27.3728408813477,29.9260807037354,0.490449979524841,0.0536553482260507,0.891690050472873,29.91368,30.57722,17.90928,NA,NA,NA,2.392517725,NA,3.96933007240295,NA,656.59960938,3.96933007240295,108.695721960693,604.0712527926739,13,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2016,668030,4.1,2738922.9999999995,0.0015088592210948935,200,59.373540306150126,1753.784779794504,SEDLAC 2021,0.11403907840016411,1,0.191,30926032,5906872.112,0.39899999999999997,0.02257414448669211,0.201,0.37642585551330787,0.030999999999999993,0.09999999999999998,0.145,0.176,0.21199999999999997,0.19799999999999995,0.583,0.402,0.7989999999999999,0.478,0.251,0.22699999999999998,0.522,0.749,0.22699999999999998,20.3,0.261,119.55078955,231.45741003,38.13212967,91.96734757,178.05423248,29.3340683,10.7,3.06615615,NA,NA,89.3,0.9968328,0.8021939,27.2221603393555,29.4577007293701,0.514570879898571,0.0588401944181305,0.936979471642286,29.41759,30.15349,16.7745,NA,NA,NA,2.2878085,NA,3.81316995620728,NA,687.89819336,3.81316995620728,110.06700893427,624.9812727906508,14,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2017,693504,4,2774016,0.0014641771279227077,200,61.017814178307376,1774.9334292656881,SEDLAC 2021,0.11268028237134645,1,0.18899999999999997,31444298,5942972.321999999,0.40399999999999997,0.024300751879699288,0.20199999999999999,0.3796992481203007,0.034999999999999996,0.09999999999999998,0.147,0.181,0.22200000000000003,0.20199999999999999,0.59,0.40299999999999997,0.798,0.488,0.251,0.237,0.512,0.749,0.237,21.4,0.273,125.84590619,234.541119,37.58576584,95.89580871,178.72262169,28.64072037,10.1,3.05735183,0.77,0.22999999999999998,89.9,0.990117,0.7932374,27.2275199890137,29.1817798614502,0.522694725592699,0.058083676667718,0.982432816296475,28.42723,29.19048,15.3807,NA,NA,NA,2.3125,NA,3.93130993843079,NA,698.16088867,3.93130993843079,112.411557302308,621.0757198145013,14,1,ss,0,no paternal,JUN,70.6,14
PER,Peru,244,2018,693980,4,2775920,0.0013259787031972355,200,60.85311136624469,1802.3023090750885,SEDLAC 2021,0.11096917481209724,1,0.168,31989260,5374195.680000001,0.406,0.025402985074626842,0.20199999999999999,0.3805970149253732,0.024,0.097,0.15,0.186,0.23200000000000004,0.20400000000000004,0.62,0.412,0.798,NA,NA,NA,NA,NA,NA,21.7,NA,140.137808,264.35229696,38.30327225,107.59683895,202.96786378,29.40898895,9.5,3.19640088,NA,NA,90.5,0.9858359,0.8181221,25.9467906951904,26.9943599700928,0.526282009458883,0.0535584148296699,1.03516921704193,28.11168,28.68963,17.73501,NA,NA,NA,2.4844,NA,3.72316002845764,NA,766.63635254,3.72316002845764,115.157303224791,665.7296854577252,14,1,ss,0,no paternal,JUN,70.6,14
PRY,Paraguay,242,2005,4324,5.3,22917.2,0.00015973124339557313,90000,29.13583910542183,1140217.9,SEDLAC 2020,0.0789322812771138,1,0.344,5824096,2003489.0239999997,0.282,0.009788279773156931,0.138,0.27221172022684303,0.009,0.053000000000000005,0.101,0.13699999999999998,0.16299999999999992,0.14399999999999996,0.42799999999999994,0.274,0.862,0.12300000000000001,0.12300000000000001,0,0.877,0.877,0,0,0.14300000000000002,59.20322206,240.36188709,66.49372101,51.57369061,209.38640107,57.92465973,43.5,1.58578682,0.55,0.44999999999999996,56.5,0.9656064000000001,0.6009361,16.613260269165,21.0908908843994,NA,NA,0.352917764929624,NA,27.68275,NA,5.650584,0.244132,NA,0.774409,0.013952,2.719549,1.898542,291.80554199,NA,89.5605323721102,325.81934727407935,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2006,9103,5.5,50066.5,3.6305601071508073e-4,90000,31.9405905016669,1261638.6,SEDLAC 2020,0.07133580091794908,1,0.41100000000000003,5913209,2430328.899,0.258,0.005148288973384034,0.125,0.25285171102661597,0.013,0.035,0.08599999999999998,0.11200000000000004,0.12499999999999994,0.133,0.36299999999999993,0.251,0.875,0.122,0.122,0,0.878,0.878,0,0,0.155,73.37106673,257.15732654,64.36022186,64.66392289,226.6397679,56.72241974,44,1.76220965,NA,NA,56,0.9503927,0.6026995,16.721549987793,20.425479888916,NA,NA,0.355474470193074,NA,27.65965,NA,6.423673,0.155361,0.054513,1.022326,0.013953,2.804936,2.372584,321.74032593,NA,92.4497050827274,348.0166060476828,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2007,14154,5.5,77847,2.569216754404061e-4,90000,35.76597132761298,1302946.9,SEDLAC 2020,0.06907418867184842,1,0.358,5998427,2147436.866,0.293,0.012607843137254939,0.15,0.28039215686274505,0.029000000000000005,0.068,0.093,0.121,0.15099999999999997,0.143,0.4179999999999999,0.296,0.85,0.12300000000000001,0.12300000000000001,0,0.877,0.877,0,0,0.154,97.15893791,277.26485061,65.010849,86.61854637,247.18547604,57.95808411,43.7,1.73575354,NA,NA,56.3,0.9315223,0.609866,17.5040397644043,NA,NA,NA,0.374607537734156,NA,29.69028,NA,6.283532,0.154213,0.063766,1.025167,0.018114,2.681522,2.34075,338.64862061,2.73951005935669,95.0869923788515,356.146105937114,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2008,19810,5.3,104993,3.528071949608722e-4,90000,41.25373145730716,1476757.9,SEDLAC 2020,0.06094431592341575,1,0.35,6081296,2128453.6,0.313,0.009465696465696411,0.16699999999999998,0.3035343035343036,0.023,0.064,0.09799999999999998,0.11800000000000002,0.15999999999999998,0.14600000000000002,0.44599999999999995,0.309,0.833,0.126,0.126,0,0.874,0.874,0,0,0.161,137.15063536,308.33255804,67.25923157,123.30243741,277.19999867,60.46802521,42.4,1.62308908,NA,NA,57.6,0.9147320000000001,0.6198842,18.1423892974854,21.5408706665039,NA,NA,0.39393659326166,NA,30.31635,NA,5.762718,0.084689,0.161657,0.903057,0.022443,2.646022,1.94485,361.00622559,NA,98.7374773853446,365.6222896814491,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2009,77448,5.1,394984.8,0.0013255374702696241,145000,58.4042547835266,1502690,SEDLAC 2020,0.09649362143888626,1,0.344,6163972,2120406.368,0.319,0.010699604743083008,0.163,0.308300395256917,0.002,0.064,0.09399999999999999,0.121,0.18100000000000005,0.156,0.507,0.32799999999999996,0.837,0.131,0.131,0,0.869,0.869,0,0,0.16399999999999998,121.68079286,302.43837204,60.72608185,111.09963731,276.1388437,55.44544601,34.9,2.12308335,NA,NA,65.1,0.9010333,0.6186063,18.2782001495361,21.6250896453857,NA,NA,0.386965712657981,NA,30.28037,NA,7.010765,0.162496,0.12596,1.308365,0.02322,2.929956,2.460768,384.09451294,NA,98.3864199710624,390.39382981205193,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2010,93374,5.1,476207.39999999997,2.250025462420813e-4,145000,61.24006916608268,1668288.2,SEDLAC 2020,0.08691543823183548,1,0.325,6248020,2030606.5,0.318,0.005234042553191469,0.171,0.3127659574468085,0.036,0.07,0.098,0.11200000000000002,0.16300000000000003,0.147,0.43900000000000006,0.312,0.829,0.14,0.138,0.003,0.86,0.862,0.003,0,0.18100000000000002,142.73394267,328.75801246,60.14038849,127.9931531,294.80566313,53.92941666,35.6,2.13286233,0.65,0.35,64.4,0.9003645,0.6234452,18.2941303253174,21.6221008300781,0.230557014267435,NA,0.389157715489905,30.1835,30.1835,NA,6.371389,0.029898,0.109334,1.400312,0.037556,2.711902,2.082387,441.29873657,2.77293992042542,100,441.29873657,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2011,91192,5,455960,8.822651122936257e-4,145000,69.18902411565541,1857455.1,SEDLAC 2020,0.07806379815049096,1,0.316,6333976,2001536.416,0.345,0.011666666666666738,0.191,0.33333333333333326,0.028000000000000004,0.07799999999999999,0.10999999999999999,0.12899999999999998,0.16599999999999998,0.15399999999999997,0.46699999999999997,0.329,0.8089999999999999,0.217,0.145,0.07200000000000001,0.783,0.855,0.07200000000000001,0,0.192,176.50626685,348.0711236,56.91650009,155.0738524,305.80630936,50.00537109,34.9,2.46438074,NA,NA,65.1,0.898409,0.6534521,18.9258899688721,21.5955905914307,NA,NA,0.378422609836715,NA,31.42964,NA,7.275949,0.042907,0.142533,1.575243,0.077525,2.896584,2.541157,506.22131348,3.69727993011475,103.156841568622,490.7297526584812,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2012,90570,4.8,434736,0.0010788417266890894,145000,65.53794505773273,2036489.8,SEDLAC 2020,0.0712009458628273,1,0.262,6421513,1682436.406,0.36,0.012806652806652805,0.193,0.34719334719334716,0.033,0.086,0.10700000000000001,0.12200000000000005,0.16800000000000004,0.16699999999999998,0.48900000000000005,0.354,0.8069999999999999,0.28600000000000003,0.15,0.13699999999999998,0.714,0.85,0.13699999999999998,0,0.196,179.60148674,347.02575381,53.03226852,156.90624736,303.17404246,46.33087158,31.4,3.03187323,NA,NA,68.6,0.8927738,0.6887067,NA,21.8021202087402,0.224139207700852,0.0100158766484538,0.370511783211399,33.68507,32.70637,86.64763,8.560229,0.086751,0.181746,1.905112,0.080375,3.342946,2.963299,655.32061768,3.66754007339478,105.291504532867,622.3869822996405,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2013,76373,4.6,351315.8,7.070476939261732e-4,145000,67.11915520381798,2249384.9,SEDLAC 2020,0.06446206694105576,1,0.22899999999999998,6510276,1490853.204,0.377,0.016639639639639592,0.217,0.3603603603603604,0.04100000000000001,0.07299999999999998,0.12299999999999997,0.14600000000000002,0.16499999999999992,0.16,0.49999999999999994,0.376,0.783,0.39,0.151,0.239,0.61,0.849,0.239,0,0.19899999999999998,200.59416894,373.7735799,55.71519089,171.03156023,318.68861832,47.50415039,31.9,2.64697933,NA,NA,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.224324,0.065098,0.184825,1.653865,0.083756,3.085785,3.150995,661.78210449,NA,106.833848874866,619.4498386603505,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2014,101440,4.9,497056.00000000006,0.0012088280285480213,145000,64.99048486524816,2439203.6,SEDLAC 2020,0.059445632172730474,1,0.223,6599526,1471694.298,0.376,0.011730858468677439,0.21899999999999997,0.36426914153132256,0.036,0.09099999999999998,0.10900000000000001,0.126,0.16799999999999993,0.15700000000000003,0.49199999999999994,0.36,0.781,0.483,0.154,0.32899999999999996,0.517,0.846,0.32899999999999996,0,0.22899999999999998,210.62106016,394.31489238,51.94460297,179.97476728,336.940337,44.38643646,32.3,3.16964984,NA,NA,67.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.338585,0.026815,0.143318,1.917721,0.068084,3.033105,3.149542,763.46020508,NA,108.566932118964,703.2161544764164,9,0.5,ss,3,no paternal,TKO,104.1,27
PRY,Paraguay,242,2015,131159,4.7,616447.3,0.00157937786368285,295000,116.287999122739,2440846.5,SEDLAC 2020,0.12085970994079308,1,0.23399999999999999,6688746,1565166.564,0.38,0.010484988452655865,0.22,0.3695150115473441,0.074,0.08700000000000001,0.10400000000000001,0.121,0.16999999999999998,0.16,0.474,0.37799999999999995,0.78,0.495,0.161,0.33399999999999996,0.505,0.839,0.33399999999999996,0,0.23199999999999998,190.2143013,403.58171046,52.50602341,158.70084872,336.7189509,43.80717468,27.8,3.16071367,0.68,0.31999999999999995,72.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.647642,0.09132,0.001775,1.904791,0.075961,3.056865,3.51693,796.66955566,NA,108.695721960693,732.935520634469,9,0.5,ss,14,minimal paternal,TKO,104.1,27
PRY,Paraguay,242,2016,141399,4.5,636295.5,0.00163503542595403,295000,104.41451183919658,2462254.5,SEDLAC 2020,0.11980889871457236,1,0.24,6777872,1626689.28,0.374,0.012826185101580057,0.214,0.36117381489841993,0.048,0.08600000000000002,0.11599999999999999,0.12699999999999995,0.16600000000000004,0.16,0.49400000000000005,0.376,0.786,0.501,0.16899999999999998,0.332,0.499,0.831,0.332,0,0.243,186.55732364,421.90359644,52.48510742,152.56403355,345.02700397,42.92160416,27.7,3.1510596299999998,NA,NA,72.3,NA,0.6836833,20.1583003997803,21.0074100494385,0.268774939649508,0.012752429993481,0.437890850854338,32.95969,31.93026,86.47329,8.456493,0.091615,0.149551,1.867412,0.055096,2.949655,3.343164,826.40698242,3.43833994865417,110.06700893427,750.8216952761159,9,0.5,ss,14,minimal paternal,TKO,104.1,27
PRY,Paraguay,242,2017,152132,4.6,699807.2,0.00171344492917357,295000,104.752483742865,2614182,SEDLAC 2020,0.11284600689622987,1,0.21600000000000003,6867061,1483285.1760000002,0.387,0.009727272727272678,0.221,0.3772727272727273,0.054000000000000006,0.08800000000000002,0.11699999999999997,0.13499999999999995,0.17500000000000004,0.166,0.49700000000000005,0.376,0.779,0.58,0.157,0.424,0.42000000000000004,0.843,0.424,0,0.247,202.370808,448.6736714,53.91985321,164.29386617,364.25378172,43.77459717,27.6,3.02581453,0.69,0.31000000000000005,72.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.541792,0.13308,0.123101,1.761741,0.059849,2.968065,3.495956,863.2098999,NA,112.411557302308,767.9013800854771,9,0.5,ss,14,minimal paternal,TKO,104.1,27
PRY,Paraguay,242,2018,152633,4.6,702111.7999999999,NA,295000,102.92903666774662,2782060.8,SEDLAC 2020,0.1060365035875564,1,0.195,6956066,1356432.87,0.39399999999999996,0.013489559164733274,0.23,0.3805104408352667,0.068,0.078,0.10799999999999998,0.12999999999999995,0.16999999999999998,0.16399999999999995,0.49699999999999994,0.39499999999999996,0.77,NA,NA,NA,NA,NA,NA,0,NA,214.58904085,486.54861909,55.01611328,171.13852409,388.03105806,43.87631226,25,3.01784396,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.929865,0.120129,0.188095,1.812278,0.069252,3.16766,3.572451,935.32897949,NA,115.157303224791,812.2185508844419,18,1,ss,14,minimal paternal,TKO,104.1,27
